YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,LocationCategory,Direction
2024-Q4,G2024,2024,Q4,0,1,Low,Île-de-France,R,North Central
2020-Q4,G2020,2020,Q4,31,1,Low,Loir-et-Cher,D,Central
2016-Q2,G2016,2016,Q2,1119,4,Very High,Paris,D,North Central
2020-Q1,G2020,2020,Q1,360,4,Very High,Rhône,D,South East
2016-Q2,G2016,2016,Q2,234,4,Very High,Moselle,D,North East
2018-Q4,G2018,2018,Q4,79,2,Medium,Somme,D,North
2019-Q2,G2019,2019,Q2,180,3,High,Moselle,D,North East
2022-Q4,G2022,2022,Q4,100,3,High,Puy-de-Dôme,D,South East
2022-Q1,G2022,2022,Q1,13,1,Low,Cantal,D,South East
2016-Q2,G2016,2016,Q2,270,4,Very High,Yvelines ,D,North Central
2020-Q2,G2020,2020,Q2,65,2,Medium,Morbihan ,D,North West
2016-Q1,G2016,2016,Q1,29,1,Low, Ariège,D,South
2023-Q1,G2023,2023,Q1,155,3,High, Pyrénées-Orientales ,D,South
2018-Q3,G2018,2018,Q3,98,3,High,Calvados,D,North
2018-Q3,G2018,2018,Q3,426,4,Very High,Bouches-du-Rhône,D,South East
2019-Q4,G2019,2019,Q4,1195,4,Very High,Occitanie ,R,South
2022-Q3,G2022,2022,Q3,61,2,Medium,Vendée,D,West
2014-Q2,G2014,2014,Q2,392,4,Very High,Overseas,O,Nil
2018-Q4,G2018,2018,Q4,70,2,Medium,Aube,D,North East
2014-Q2,G2014,2014,Q2,31,1,Low, Ariège,D,South
2023-Q4,G2023,2023,Q4,130,3,High, Drôme,D,East
2021-Q3,G2021,2021,Q3,202,3,High,Nord,D,North
2022-Q1,G2022,2022,Q1,185,3,High,Haute-Garonne,D,South
2014-Q1,G2014,2014,Q1,211,3,High,Finistère,D,North West
2016-Q1,G2016,2016,Q1,157,3,High,Maine-et-Loire,D,West
2024-Q2,G2024,2024,Q2,87,2,Medium,Sarthe,D,West
2015-Q4,G2015,2015,Q4,326,4,Very High,Pas-de-Calais ,D,North
2019-Q1,G2019,2019,Q1,597,4,Very High,Seine-Saint-Denis,D,North Central
2021-Q1,G2021,2021,Q1,12,1,Low, Ariège,D,South
2024-Q3,G2024,2024,Q3,45,1,Low,Meuse ,D,North East
2014-Q3,G2014,2014,Q3,248,4,Very High, Loire-Atlantique,D,West
2020-Q4,G2020,2020,Q4,377,4,Very High,Seine-Saint-Denis,D,North Central
2019-Q3,G2019,2019,Q3,31,1,Low,Nièvre ,D,East
2018-Q3,G2018,2018,Q3,20,1,Low,French Guiana,C,Nil
2014-Q1,G2014,2014,Q1,53,2,Medium,Corse-du-Sud,D,South
2019-Q2,G2019,2019,Q2,554,4,Very High,Pays de la Loire,R,West
2023-Q4,G2023,2023,Q4,36,1,Low, Gers,D,South
2022-Q2,G2022,2022,Q2,55,2,Medium,Aude,D,South
2022-Q4,G2022,2022,Q4,74,2,Medium,Loir-et-Cher,D,Central
2022-Q3,G2022,2022,Q3,458,4,Very High,Nord,D,North
2021-Q1,G2021,2021,Q1,8,1,Low,Cantal,D,South East
2017-Q4,G2017,2017,Q4,68,2,Medium,Tarn,D,South
2019-Q4,G2019,2019,Q4,34,1,Low, Hautes-Pyrénées,D,South
2022-Q3,G2022,2022,Q3,133,3,High,Haute-Savoie,D,South East
2017-Q3,G2017,2017,Q3,41,1,Low,Orne,D,North
2014-Q3,G2014,2014,Q3,140,3,High,La Réunion,C,Nil
2021-Q1,G2021,2021,Q1,43,1,Low,Vendée,D,West
2019-Q2,G2019,2019,Q2,1472,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2018-Q3,G2018,2018,Q3,39,1,Low,Orne,D,North
2024-Q2,G2024,2024,Q2,1637,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2015-Q2,G2015,2015,Q2,591,4,Very High,Bouches-du-Rhône,D,South East
2022-Q2,G2022,2022,Q2,56,2,Medium,Vosges,D,North East
2024-Q1,G2024,2024,Q1,81,2,Medium,Charente,D,South West
2024-Q3,G2024,2024,Q3,115,3,High,Eure,D,North
2020-Q4,G2020,2020,Q4,296,4,Very High,Bourgogne-Frenche-Comté,R,West
2023-Q1,G2023,2023,Q1,182,3,High, Ille-et-Vilaine ,D,North West
2017-Q2,G2017,2017,Q2,428,4,Very High,Alpes-Maritimes,D,South East
2015-Q4,G2015,2015,Q4,646,4,Very High,Seine-Saint-Denis,D,North Central
2018-Q1,G2018,2018,Q1,122,3,High, Drôme,D,East
2016-Q2,G2016,2016,Q2,479,4,Very High,Rhône,D,South East
2018-Q1,G2018,2018,Q1,44,1,Low, Gers,D,South
2021-Q2,G2021,2021,Q2,62,2,Medium, Ille-et-Vilaine ,D,North West
2021-Q3,G2021,2021,Q3,17,1,Low,Hautes-Alpes,D,South East
2019-Q3,G2019,2019,Q3,878,4,Very High,Nouvelle-Aquitaine,R,South West
2014-Q2,G2014,2014,Q2,68,2,Medium,Allier,D,South East
2020-Q3,G2020,2020,Q3,271,4,Very High, Bretagne,R,North West
2022-Q2,G2022,2022,Q2,0,1,Low,French Teritories,OFOT,Nil
2015-Q4,G2015,2015,Q4,307,4,Very High, Hauts-de-Seine,D,North Central
2014-Q1,G2014,2014,Q1,1427,4,Very High,Hauts-de-France,R,North
2023-Q4,G2023,2023,Q4,133,3,High,Côte-d'Or,D,East
2022-Q4,G2022,2022,Q4,35,1,Low,Corse-du-Sud,D,South
2016-Q3,G2016,2016,Q3,122,3,High,Vaucluse ,D,South East
2024-Q4,G2024,2024,Q4,0,1,Low,Nièvre ,D,East
2023-Q2,G2023,2023,Q2,40,1,Low, Jura,D,East
2014-Q2,G2014,2014,Q2,52,2,Medium,Indre ,D,Central
2018-Q1,G2018,2018,Q1,57,2,Medium,Corse-du-Sud,D,South
2017-Q4,G2017,2017,Q4,63,2,Medium,Deux-Sèvres,D,South West
2019-Q4,G2019,2019,Q4,294,4,Very High, Hauts-de-Seine,D,North Central
2016-Q2,G2016,2016,Q2,665,4,Very High,Seine-Saint-Denis,D,North Central
2015-Q2,G2015,2015,Q2,98,3,High,Guadeloupe,C,Nil
2020-Q4,G2020,2020,Q4,932,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2017-Q4,G2017,2017,Q4,39,1,Low,Haute-Loire ,D,South East
2018-Q2,G2018,2018,Q2,100,3,High,Guadeloupe,C,Nil
2014-Q3,G2014,2014,Q3,52,2,Medium, Jura,D,East
2020-Q4,G2020,2020,Q4,74,2,Medium,Calvados,D,North
2020-Q4,G2020,2020,Q4,299,4,Very High, Normandie,R,North
2018-Q3,G2018,2018,Q3,23,1,Low, Ariège,D,South
2019-Q3,G2019,2019,Q3,27,1,Low, Haute-Corse,D,South
2024-Q2,G2024,2024,Q2,1910,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2016-Q4,G2016,2016,Q4,61,2,Medium,Tarn-et-Garonne,D,South
2017-Q3,G2017,2017,Q3,50,2,Medium,Deux-Sèvres,D,South West
2020-Q4,G2020,2020,Q4,22,1,Low,French Teritories,OFOT,Nil
2016-Q4,G2016,2016,Q4,678,4,Very High,Pays de la Loire,R,West
2017-Q1,G2017,2017,Q1,148,3,High,Pyrénées-Atlantiques ,D,South West
2020-Q4,G2020,2020,Q4,50,2,Medium,Marne,D,North East
2023-Q3,G2023,2023,Q3,380,4,Very High,Seine-Saint-Denis,D,North Central
2018-Q2,G2018,2018,Q2,184,3,High,Moselle,D,North East
2019-Q4,G2019,2019,Q4,155,3,High,Moselle,D,North East
2017-Q4,G2017,2017,Q4,84,2,Medium, Dordogne,D,South West
2016-Q3,G2016,2016,Q3,180,3,High,Essonne,D,North Central
2020-Q3,G2020,2020,Q3,45,1,Low,Aude,D,South
2016-Q4,G2016,2016,Q4,83,2,Medium, Lot-et-Garonne,D,South West
2023-Q1,G2023,2023,Q1,106,3,High, Doubs,D,East
2014-Q3,G2014,2014,Q3,255,4,Very High,Seine-Maritime ,D,North
2015-Q2,G2015,2015,Q2,201,3,High,Essonne,D,North Central
2024-Q2,G2024,2024,Q2,1072,4,Very High,Grand Est ,R,North East
2015-Q2,G2015,2015,Q2,66,2,Medium,Ardennes,D,North East
2016-Q3,G2016,2016,Q3,67,2,Medium,Tarn,D,South
2016-Q1,G2016,2016,Q1,1087,4,Very High,Paris,D,North Central
2017-Q2,G2017,2017,Q2,2871,4,Very High,Île-de-France,R,North Central
2024-Q2,G2024,2024,Q2,502,4,Very High,Overseas,O,Nil
2015-Q1,G2015,2015,Q1,195,3,High, Savoie ,D,South East
2014-Q3,G2014,2014,Q3,246,4,Very High,Val-de-Marne,D,North Central
2014-Q4,G2014,2014,Q4,35,1,Low,Territoire de Belfort,D,East
2014-Q1,G2014,2014,Q1,276,4,Very High,Essonne,D,North Central
2018-Q3,G2018,2018,Q3,36,1,Low,Haute-Saône,D,East
2019-Q1,G2019,2019,Q1,38,1,Low,Orne,D,North
2014-Q1,G2014,2014,Q1,62,2,Medium,Mayenne,D,West
2016-Q1,G2016,2016,Q1,1405,4,Very High,Nouvelle-Aquitaine,R,South West
2023-Q1,G2023,2023,Q1,111,3,High, Côtes-d'Armor,D,North West
2023-Q3,G2023,2023,Q3,66,2,Medium,Sarthe,D,West
2024-Q4,G2024,2024,Q4,0,1,Low,Occitanie ,R,South
2015-Q2,G2015,2015,Q2,56,2,Medium,Tarn-et-Garonne,D,South
2015-Q3,G2015,2015,Q3,232,4,Very High,Val-d'Oise ,D,North Central
2022-Q1,G2022,2022,Q1,152,3,High,Bas-Rhin,D,North East
2016-Q2,G2016,2016,Q2,507,4,Very High,Bourgogne-Frenche-Comté,R,West
2017-Q2,G2017,2017,Q2,281,4,Very High,Gironde,D,South West
2014-Q3,G2014,2014,Q3,32,1,Low,Territoire de Belfort,D,East
2016-Q1,G2016,2016,Q1,10,1,Low,Lozère ,D,South
2022-Q1,G2022,2022,Q1,69,2,Medium,Sarthe,D,West
2020-Q3,G2020,2020,Q3,51,2,Medium,Loiret ,D,Central
2020-Q1,G2020,2020,Q1,160,3,High,Var ,D,South East
2017-Q4,G2017,2017,Q4,72,2,Medium, Landes ,D,South West
2017-Q3,G2017,2017,Q3,21,1,Low,Haute-Marne,D,North East
2017-Q3,G2017,2017,Q3,112,3,High, Pyrénées-Orientales ,D,South
2015-Q3,G2015,2015,Q3,292,4,Very High, Loire-Atlantique,D,West
2018-Q4,G2018,2018,Q4,89,2,Medium, Landes ,D,South West
2024-Q3,G2024,2024,Q3,85,2,Medium,Sarthe,D,West
2021-Q3,G2021,2021,Q3,77,2,Medium,Yvelines ,D,North Central
2015-Q2,G2015,2015,Q2,45,1,Low,Nièvre ,D,East
2015-Q4,G2015,2015,Q4,89,2,Medium,Corse,R,South
2023-Q2,G2023,2023,Q2,61,2,Medium,Sarthe,D,West
2017-Q4,G2017,2017,Q4,66,2,Medium,Vienne,D,South West
2014-Q3,G2014,2014,Q3,52,2,Medium,Ardèche,D,South East
2015-Q2,G2015,2015,Q2,129,3,High, Saône-et-Loire,D,East
2014-Q2,G2014,2014,Q2,169,3,High,Haut-Rhin ,D,North East
2023-Q4,G2023,2023,Q4,264,4,Very High,Yvelines ,D,North Central
2015-Q4,G2015,2015,Q4,154,3,High,Eure,D,North
2021-Q1,G2021,2021,Q1,802,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2015-Q3,G2015,2015,Q3,1255,4,Very High,Occitanie ,R,South
2014-Q1,G2014,2014,Q1,377,4,Very High,Var ,D,South East
2023-Q1,G2023,2023,Q1,66,2,Medium,Charente,D,South West
2022-Q2,G2022,2022,Q2,417,4,Very High,Pays de la Loire,R,West
2015-Q1,G2015,2015,Q1,117,3,High,Vosges,D,North East
2024-Q3,G2024,2024,Q3,26,1,Low, Haute-Corse,D,South
2019-Q1,G2019,2019,Q1,116,3,High,Eure,D,North
2023-Q4,G2023,2023,Q4,227,4,Very High,Vaucluse ,D,South East
2021-Q1,G2021,2021,Q1,68,2,Medium, Savoie ,D,South East
2019-Q2,G2019,2019,Q2,399,4,Very High,Centre-Val de Loire,R,Central
2014-Q2,G2014,2014,Q2,171,3,High,Calvados,D,North
2016-Q3,G2016,2016,Q3,472,4,Very High,Bouches-du-Rhône,D,South East
2019-Q2,G2019,2019,Q2,41,1,Low,Ardennes,D,North East
2024-Q4,G2024,2024,Q4,0,1,Low,Haute-Savoie,D,South East
2023-Q1,G2023,2023,Q1,91,2,Medium,Sarthe,D,West
2016-Q3,G2016,2016,Q3,43,1,Low,Orne,D,North
2016-Q1,G2016,2016,Q1,38,1,Low,Meuse ,D,North East
2018-Q2,G2018,2018,Q2,1100,4,Very High,Occitanie ,R,South
2022-Q1,G2022,2022,Q1,167,3,High, Loire-Atlantique,D,West
2017-Q2,G2017,2017,Q2,287,4,Very High,Isère ,D,South East
2017-Q2,G2017,2017,Q2,138,3,High, Ille-et-Vilaine ,D,North West
2021-Q3,G2021,2021,Q3,49,2,Medium,Gard ,D,South
2016-Q4,G2016,2016,Q4,93,2,Medium,Guadeloupe,C,Nil
2018-Q3,G2018,2018,Q3,65,2,Medium,Somme,D,North
2016-Q2,G2016,2016,Q2,160,3,High,Loire,D,South East
2024-Q1,G2024,2024,Q1,36,1,Low, Ariège,D,South
2015-Q3,G2015,2015,Q3,169,3,High,Gard ,D,South
2017-Q2,G2017,2017,Q2,56,2,Medium,Corse-du-Sud,D,South
2021-Q4,G2021,2021,Q4,9,1,Low,Creuse,D,South West
2020-Q4,G2020,2020,Q4,115,3,High,Yvelines ,D,North Central
2022-Q1,G2022,2022,Q1,13,1,Low, Haute-Corse,D,South
2023-Q4,G2023,2023,Q4,641,4,Very High,Pays de la Loire,R,West
2015-Q4,G2015,2015,Q4,78,2,Medium,Deux-Sèvres,D,South West
2016-Q4,G2016,2016,Q4,66,2,Medium, Doubs,D,East
2016-Q4,G2016,2016,Q4,78,2,Medium,Eure-et-Loir,D,Central
2021-Q2,G2021,2021,Q2,48,2,Medium,Oise,D,North
2024-Q2,G2024,2024,Q2,194,3,High,Haute-Savoie,D,South East
2024-Q3,G2024,2024,Q3,127,3,High, Pyrénées-Orientales ,D,South
2020-Q4,G2020,2020,Q4,65,2,Medium,Pyrénées-Atlantiques ,D,South West
2015-Q1,G2015,2015,Q1,160,3,High,Calvados,D,North
2014-Q3,G2014,2014,Q3,1416,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2017-Q4,G2017,2017,Q4,224,4,Very High,Bas-Rhin,D,North East
2015-Q2,G2015,2015,Q2,121,3,High,Côte-d'Or,D,East
2016-Q1,G2016,2016,Q1,0,1,Low,French Teritories,OFOT,Nil
2018-Q1,G2018,2018,Q1,1066,4,Very High,Grand Est ,R,North East
2018-Q2,G2018,2018,Q2,35,1,Low,Haute-Loire ,D,South East
2018-Q4,G2018,2018,Q4,1113,4,Very High,Hauts-de-France,R,North
2021-Q4,G2021,2021,Q4,8073,4,Very High,France,C,Nil
2017-Q1,G2017,2017,Q1,1389,4,Very High,Nouvelle-Aquitaine,R,South West
2017-Q2,G2017,2017,Q2,66,2,Medium,Tarn,D,South
2015-Q1,G2015,2015,Q1,34,1,Low, Ariège,D,South
2024-Q3,G2024,2024,Q3,1560,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2017-Q1,G2017,2017,Q1,302,4,Very High,Haute-Garonne,D,South
2015-Q1,G2015,2015,Q1,56,2,Medium,Corse-du-Sud,D,South
2014-Q2,G2014,2014,Q2,918,4,Very High,Paris,D,North Central
2019-Q1,G2019,2019,Q1,79,2,Medium, Lot-et-Garonne,D,South West
2014-Q2,G2014,2014,Q2,340,4,Very High,Haute-Garonne,D,South
2023-Q1,G2023,2023,Q1,175,3,High,Haut-Rhin ,D,North East
2016-Q1,G2016,2016,Q1,138,3,High,Ain,D,South East
2020-Q4,G2020,2020,Q4,45,1,Low,Manche,D,North
2019-Q2,G2019,2019,Q2,340,4,Very High,Alpes-Maritimes,D,South East
2024-Q4,G2024,2024,Q4,0,1,Low,Haute-Saône,D,East
2020-Q2,G2020,2020,Q2,46,2,Medium, Pyrénées-Orientales ,D,South
2024-Q4,G2024,2024,Q4,0,1,Low,Nord,D,North
2022-Q1,G2022,2022,Q1,67,2,Medium,Aisne,D,North
2024-Q2,G2024,2024,Q2,289,4,Very High,La Réunion,C,Nil
2024-Q2,G2024,2024,Q2,557,4,Very High,Bourgogne-Frenche-Comté,R,West
2017-Q3,G2017,2017,Q3,61,2,Medium,Tarn,D,South
2023-Q3,G2023,2023,Q3,91,2,Medium, Martinique,C,Nil
2019-Q3,G2019,2019,Q3,72,2,Medium, Drôme,D,East
2024-Q1,G2024,2024,Q1,114,3,High, Côtes-d'Armor,D,North West
2016-Q3,G2016,2016,Q3,82,2,Medium, Dordogne,D,South West
2018-Q4,G2018,2018,Q4,32,1,Low,Meuse ,D,North East
2023-Q1,G2023,2023,Q1,551,4,Very High,Bourgogne-Frenche-Comté,R,West
2020-Q2,G2020,2020,Q2,170,3,High,Hérault ,D,South
2023-Q1,G2023,2023,Q1,64,2,Medium,Vienne,D,South West
2014-Q4,G2014,2014,Q4,50,2,Medium, Cher,D,Central
2022-Q2,G2022,2022,Q2,57,2,Medium,Charente,D,South West
2021-Q2,G2021,2021,Q2,53,2,Medium, Côtes-d'Armor,D,North West
2015-Q3,G2015,2015,Q3,510,4,Very High,Centre-Val de Loire,R,Central
2023-Q1,G2023,2023,Q1,27,1,Low,Territoire de Belfort,D,East
2014-Q4,G2014,2014,Q4,164,3,High,Finistère,D,North West
2022-Q4,G2022,2022,Q4,484,4,Very High,Centre-Val de Loire,R,Central
2017-Q3,G2017,2017,Q3,0,1,Low,French Teritories,OFOT,Nil
2024-Q2,G2024,2024,Q2,40,1,Low, Jura,D,East
2015-Q1,G2015,2015,Q1,131,3,High,Vienne,D,South West
2019-Q2,G2019,2019,Q2,481,4,Very High,Bourgogne-Frenche-Comté,R,West
2014-Q1,G2014,2014,Q1,421,4,Very High,Alpes-Maritimes,D,South East
2014-Q2,G2014,2014,Q2,447,4,Very High,Hérault ,D,South
2015-Q4,G2015,2015,Q4,169,3,High, Meurthe-et-Moselle,D,North East
2014-Q1,G2014,2014,Q1,170,3,High, Côtes-d'Armor,D,North West
2017-Q1,G2017,2017,Q1,1460,4,Very High,Occitanie ,R,South
2019-Q3,G2019,2019,Q3,147,3,High,La Réunion,C,Nil
2015-Q4,G2015,2015,Q4,559,4,Very High,Nord,D,North
2014-Q4,G2014,2014,Q4,153,3,High,Maine-et-Loire,D,West
2020-Q3,G2020,2020,Q3,170,3,High,Rhône,D,South East
2021-Q4,G2021,2021,Q4,19,1,Low,Haute-Saône,D,East
2020-Q1,G2020,2020,Q1,99,3,High,Ain,D,South East
2018-Q3,G2018,2018,Q3,41,1,Low, Jura,D,East
2021-Q1,G2021,2021,Q1,208,3,High,Gironde,D,South West
2016-Q3,G2016,2016,Q3,89,2,Medium,Côte-d'Or,D,East
2016-Q2,G2016,2016,Q2,1234,4,Very High,Grand Est ,R,North East
2020-Q2,G2020,2020,Q2,115,3,High,Seine-et-Marne,D,North Central
2015-Q3,G2015,2015,Q3,1608,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2014-Q1,G2014,2014,Q1,617,4,Very High,Bourgogne-Frenche-Comté,R,West
2017-Q4,G2017,2017,Q4,23,1,Low,Territoire de Belfort,D,East
2020-Q4,G2020,2020,Q4,19,1,Low, Hautes-Pyrénées,D,South
2016-Q4,G2016,2016,Q4,110,3,High, Saône-et-Loire,D,East
2022-Q4,G2022,2022,Q4,469,4,Very High,Bouches-du-Rhône,D,South East
2016-Q3,G2016,2016,Q3,1017,4,Very High,Occitanie ,R,South
2016-Q4,G2016,2016,Q4,203,3,High,Essonne,D,North Central
2024-Q4,G2024,2024,Q4,0,1,Low,Mayenne,D,West
2024-Q3,G2024,2024,Q3,421,4,Very High,Rhône,D,South East
2014-Q3,G2014,2014,Q3,192,3,High,Moselle,D,North East
2024-Q1,G2024,2024,Q1,137,3,High,Côte-d'Or,D,East
2023-Q3,G2023,2023,Q3,28,1,Low,Territoire de Belfort,D,East
2015-Q4,G2015,2015,Q4,107,3,High, Lot-et-Garonne,D,South West
2018-Q3,G2018,2018,Q3,77,2,Medium,Eure-et-Loir,D,Central
2022-Q2,G2022,2022,Q2,384,4,Very High,Centre-Val de Loire,R,Central
2014-Q1,G2014,2014,Q1,299,4,Very High,Val-d'Oise ,D,North Central
2020-Q4,G2020,2020,Q4,28,1,Low,Indre ,D,Central
2022-Q3,G2022,2022,Q3,139,3,High,La Réunion,C,Nil
2021-Q4,G2021,2021,Q4,108,3,High,Seine-Maritime ,D,North
2015-Q1,G2015,2015,Q1,42,1,Low,Ardèche,D,South East
2022-Q2,G2022,2022,Q2,51,2,Medium,Aube,D,North East
2021-Q2,G2021,2021,Q2,247,4,Very High,Bourgogne-Frenche-Comté,R,West
2017-Q4,G2017,2017,Q4,624,4,Very High, Normandie,R,North
2015-Q4,G2015,2015,Q4,127,3,High,Aisne,D,North
2024-Q4,G2024,2024,Q4,0,1,Low,France,C,Nil
2022-Q4,G2022,2022,Q4,49,2,Medium,Allier,D,South East
2018-Q3,G2018,2018,Q3,80,2,Medium, Drôme,D,East
2024-Q2,G2024,2024,Q2,63,2,Medium,Corse-du-Sud,D,South
2015-Q2,G2015,2015,Q2,15207,4,Very High,France,C,Nil
2024-Q2,G2024,2024,Q2,40,1,Low,Alpes-de-Haute-Provence,D,South East
2021-Q1,G2021,2021,Q1,316,4,Very High,Pays de la Loire,R,West
2020-Q3,G2020,2020,Q3,59,2,Medium,Marne,D,North East
2017-Q4,G2017,2017,Q4,24,1,Low, Ariège,D,South
2016-Q3,G2016,2016,Q3,240,4,Very High,Seine-et-Marne,D,North Central
2021-Q3,G2021,2021,Q3,12,1,Low,French Guiana,C,Nil
2014-Q2,G2014,2014,Q2,103,3,High,Vienne,D,South West
2014-Q2,G2014,2014,Q2,98,3,High,Tarn-et-Garonne,D,South
2018-Q3,G2018,2018,Q3,55,2,Medium,Yonne,D,East
2022-Q1,G2022,2022,Q1,365,4,Very High, Bretagne,R,North West
2020-Q2,G2020,2020,Q2,198,3,High,Overseas,O,Nil
2018-Q3,G2018,2018,Q3,72,2,Medium,Aude,D,South
2016-Q2,G2016,2016,Q2,1488,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2017-Q3,G2017,2017,Q3,109,3,High,Haut-Rhin ,D,North East
2020-Q3,G2020,2020,Q3,48,2,Medium,Morbihan ,D,North West
2021-Q4,G2021,2021,Q4,216,3,High,Seine-et-Marne,D,North Central
2021-Q1,G2021,2021,Q1,23,1,Low,Ardèche,D,South East
2020-Q1,G2020,2020,Q1,351,4,Very High,Centre-Val de Loire,R,Central
2019-Q2,G2019,2019,Q2,115,3,High,Loire,D,South East
2023-Q4,G2023,2023,Q4,193,3,High,Puy-de-Dôme,D,South East
2022-Q4,G2022,2022,Q4,205,3,High,Bas-Rhin,D,North East
2022-Q3,G2022,2022,Q3,18,1,Low, Hautes-Pyrénées,D,South
2019-Q1,G2019,2019,Q1,148,3,High,Oise,D,North
2017-Q3,G2017,2017,Q3,224,4,Very High,Haute-Garonne,D,South
2022-Q1,G2022,2022,Q1,751,4,Very High,Grand Est ,R,North East
2024-Q1,G2024,2024,Q1,50,2,Medium, Jura,D,East
2023-Q2,G2023,2023,Q2,76,2,Medium,Aude,D,South
2019-Q3,G2019,2019,Q3,22,1,Low,Haute-Marne,D,North East
2015-Q2,G2015,2015,Q2,367,4,Very High,Hérault ,D,South
2023-Q2,G2023,2023,Q2,1550,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2022-Q3,G2022,2022,Q3,36,1,Low,Ardèche,D,South East
2022-Q4,G2022,2022,Q4,465,4,Very High, Normandie,R,North
2020-Q4,G2020,2020,Q4,690,4,Very High,Occitanie ,R,South
2023-Q4,G2023,2023,Q4,36,1,Low,Haute-Marne,D,North East
2024-Q1,G2024,2024,Q1,717,4,Very High,Seine-Saint-Denis,D,North Central
2021-Q4,G2021,2021,Q4,131,3,High,Pas-de-Calais ,D,North
2020-Q1,G2020,2020,Q1,89,2,Medium,Marne,D,North East
2018-Q3,G2018,2018,Q3,217,3,High,Yvelines ,D,North Central
2018-Q1,G2018,2018,Q1,151,3,High, Ille-et-Vilaine ,D,North West
2023-Q4,G2023,2023,Q4,94,2,Medium,Vienne,D,South West
2022-Q1,G2022,2022,Q1,74,2,Medium,Maine-et-Loire,D,West
2020-Q2,G2020,2020,Q2,43,1,Low,Sarthe,D,West
2020-Q2,G2020,2020,Q2,58,2,Medium,Haut-Rhin ,D,North East
2024-Q2,G2024,2024,Q2,6,1,Low,Lozère ,D,South
2015-Q3,G2015,2015,Q3,4,1,Low,Lozère ,D,South
2022-Q2,G2022,2022,Q2,75,2,Medium,Eure,D,North
2017-Q4,G2017,2017,Q4,131,3,High,Vendée,D,West
2017-Q1,G2017,2017,Q1,69,2,Medium,Vienne,D,South West
2021-Q2,G2021,2021,Q2,31,1,Low, Dordogne,D,South West
2020-Q1,G2020,2020,Q1,18,1,Low, Lot,D,South
2019-Q1,G2019,2019,Q1,54,2,Medium,Allier,D,South East
2024-Q4,G2024,2024,Q4,0,1,Low, Gers,D,South
2020-Q4,G2020,2020,Q4,708,4,Very High,Paris,D,North Central
2023-Q4,G2023,2023,Q4,133,3,High,Morbihan ,D,North West
2020-Q4,G2020,2020,Q4,65,2,Medium,Côte-d'Or,D,East
2024-Q3,G2024,2024,Q3,26,1,Low,Haute-Marne,D,North East
2019-Q3,G2019,2019,Q3,223,4,Very High, Hauts-de-Seine,D,North Central
2017-Q3,G2017,2017,Q3,83,2,Medium,Finistère,D,North West
2019-Q2,G2019,2019,Q2,7,1,Low,Lozère ,D,South
2015-Q2,G2015,2015,Q2,551,4,Very High,Centre-Val de Loire,R,Central
2015-Q1,G2015,2015,Q1,480,4,Very High,Gironde,D,South West
2018-Q2,G2018,2018,Q2,38,1,Low,Orne,D,North
2023-Q3,G2023,2023,Q3,865,4,Very High,Grand Est ,R,North East
2021-Q3,G2021,2021,Q3,33,1,Low,Guadeloupe,C,Nil
2016-Q4,G2016,2016,Q4,94,2,Medium, Dordogne,D,South West
2019-Q1,G2019,2019,Q1,1629,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2021-Q2,G2021,2021,Q2,4,1,Low,French Teritories,OFOT,Nil
2017-Q1,G2017,2017,Q1,314,4,Very High,Hérault ,D,South
2017-Q4,G2017,2017,Q4,69,2,Medium, Cher,D,Central
2018-Q4,G2018,2018,Q4,344,4,Very High,Seine-et-Marne,D,North Central
2020-Q1,G2020,2020,Q1,81,2,Medium,Sarthe,D,West
2016-Q3,G2016,2016,Q3,266,4,Very High,Isère ,D,South East
2019-Q3,G2019,2019,Q3,20,1,Low, Gers,D,South
2020-Q2,G2020,2020,Q2,515,4,Very High,Nouvelle-Aquitaine,R,South West
2019-Q4,G2019,2019,Q4,117,3,High, Pyrénées-Orientales ,D,South
2014-Q1,G2014,2014,Q1,165,3,High,Calvados,D,North
2017-Q4,G2017,2017,Q4,642,4,Very High,Seine-Saint-Denis,D,North Central
2023-Q1,G2023,2023,Q1,60,2,Medium,Corrèze ,D,South West
2017-Q4,G2017,2017,Q4,86,2,Medium,Eure-et-Loir,D,Central
2014-Q2,G2014,2014,Q2,223,4,Very High,Yvelines ,D,North Central
2023-Q3,G2023,2023,Q3,250,4,Very High,Haute-Garonne,D,South
2021-Q3,G2021,2021,Q3,26,1,Low,Aude,D,South
2016-Q4,G2016,2016,Q4,590,4,Very High,Seine-Saint-Denis,D,North Central
2023-Q1,G2023,2023,Q1,15,1,Low,French Teritories,OFOT,Nil
2021-Q4,G2021,2021,Q4,23,1,Low,Indre ,D,Central
